ID User;Install Date;Country;Platform;Purchase Date;IAP Name;Purchases
6e03224ab06c;02/09/2019;US;IOS;06/09/2019;SpecialPack1;2
6e03224ab06c;02/09/2019;US;IOS;06/09/2019;SpecialPack2;2
6e03224ab06c;02/09/2019;US;IOS;07/09/2019;SpecialPack1;2
6e03224ab06c;02/09/2019;US;IOS;08/09/2019;SpecialPack1;1
6e03224ab06c;02/09/2019;US;IOS;11/09/2019;SpecialPack1;1
772fcdcc1b40;21/09/2019;US;ANDROID;21/09/2019;Pack1;4
772fcdcc1b40;21/09/2019;US;ANDROID;21/09/2019;Pack0;3
772fcdcc1b40;21/09/2019;US;ANDROID;22/09/2019;Pack1;3
772fcdcc1b40;21/09/2019;US;ANDROID;22/09/2019;SpecialPack0;1
772fcdcc1b40;21/09/2019;US;ANDROID;24/09/2019;Pack0;1
458514b65c0b;30/08/2019;US;ANDROID;30/08/2019;PiggyBank1;1
458514b65c0b;30/08/2019;US;ANDROID;30/08/2019;SpecialPack0;1
458514b65c0b;30/08/2019;US;ANDROID;30/08/2019;Pack1;1
458514b65c0b;30/08/2019;US;ANDROID;30/08/2019;SpecialPack1;1
c8677f9f7bfb;01/09/2019;FR;ANDROID;01/09/2019;SpecialPack0;1
c8677f9f7bfb;01/09/2019;FR;ANDROID;01/09/2019;Pack1;2
c8677f9f7bfb;01/09/2019;FR;ANDROID;02/09/2019;Pack1;2
c8677f9f7bfb;01/09/2019;FR;ANDROID;03/09/2019;PiggyBank1;1
2560b63f593a;22/10/2019;FR;ANDROID;23/10/2019;SpecialPack1;2
a719b757dc68;14/09/2019;US;ANDROID;15/09/2019;SpecialPack1;1
a719b757dc68;14/09/2019;US;ANDROID;15/09/2019;PiggyBank2;1
a719b757dc68;14/09/2019;US;ANDROID;15/09/2019;SpecialPack0;3
a719b757dc68;14/09/2019;US;ANDROID;15/09/2019;Pack1;3
772e79f80882;05/10/2019;US;IOS;05/10/2019;PiggyBank1;1
6974a4dd4fad;18/09/2019;US;ANDROID;19/09/2019;Pack1;1
9990b2c1afe1;15/09/2019;DE;ANDROID;16/09/2019;SpecialPack0;1
7b1ed282a1df;10/09/2019;GB;ANDROID;04/10/2019;Pack1;1
48d11f3215bc;21/09/2019;FR;ANDROID;23/09/2019;PiggyBank2;1
48d11f3215bc;21/09/2019;FR;ANDROID;25/09/2019;SpecialPack0;1
48d11f3215bc;21/09/2019;FR;ANDROID;25/09/2019;SpecialPack1;1
48d11f3215bc;21/09/2019;FR;ANDROID;26/09/2019;PiggyBank1;1
48d11f3215bc;21/09/2019;FR;ANDROID;04/10/2019;Pack0;1
df2c98bfce61;31/08/2019;DE;ANDROID;31/08/2019;Pack1;2
df2c98bfce61;31/08/2019;DE;ANDROID;01/09/2019;Pack1;1
df2c98bfce61;31/08/2019;DE;ANDROID;02/09/2019;Pack1;1
e405cd7682ee;15/10/2019;DE;ANDROID;18/10/2019;PiggyBank2;1
5fb2e5456e41;04/09/2019;US;ANDROID;05/09/2019;PiggyBank1;1
33f927470aae;20/10/2019;US;ANDROID;22/10/2019;PiggyBank2;1
33f927470aae;20/10/2019;US;ANDROID;23/10/2019;Pack2;1
376e1fc89e3c;24/09/2019;GB;IOS;13/10/2019;Pack1;1
9f873dfd6c10;15/09/2019;CH;ANDROID;25/09/2019;Pack1;1
564676e44984;05/10/2019;US;ANDROID;14/10/2019;SpecialPack0;1
564676e44984;05/10/2019;US;ANDROID;14/10/2019;Pack0;1
a33058b1759d;21/08/2019;GB;ANDROID;24/08/2019;Pack1;1
a33058b1759d;21/08/2019;GB;ANDROID;29/08/2019;Pack1;1
904cef570ce1;01/09/2019;US;ANDROID;04/09/2019;PiggyBank2;1
904cef570ce1;01/09/2019;US;ANDROID;11/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;12/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;12/09/2019;SpecialPack0;1
904cef570ce1;01/09/2019;US;ANDROID;13/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;13/09/2019;SpecialPack1;1
904cef570ce1;01/09/2019;US;ANDROID;16/09/2019;PiggyBank2;1
904cef570ce1;01/09/2019;US;ANDROID;16/09/2019;SpecialPack1;1
904cef570ce1;01/09/2019;US;ANDROID;17/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;19/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;24/09/2019;Pack1;1
904cef570ce1;01/09/2019;US;ANDROID;25/09/2019;Pack2;1
904cef570ce1;01/09/2019;US;ANDROID;27/09/2019;SpecialPack0;1
904cef570ce1;01/09/2019;US;ANDROID;01/10/2019;PiggyBank2;1
09305cddf930;12/08/2019;DE;ANDROID;12/08/2019;Pack0;2
09305cddf930;12/08/2019;DE;ANDROID;19/08/2019;Pack0;1
ddb4bbfefedd;24/09/2019;FR;ANDROID;12/10/2019;Pack0;2
ff727ed12a87;24/09/2019;US;ANDROID;24/09/2019;SpecialPack0;1
ff727ed12a87;24/09/2019;US;ANDROID;25/09/2019;SpecialPack0;1
ff727ed12a87;24/09/2019;US;ANDROID;25/09/2019;PiggyBank2;1
ff727ed12a87;24/09/2019;US;ANDROID;06/10/2019;SpecialPack0;1
bbc4067df33a;30/08/2019;US;ANDROID;31/08/2019;Pack0;1
bbc4067df33a;30/08/2019;US;ANDROID;31/08/2019;Pack2;1
bbc4067df33a;30/08/2019;US;ANDROID;31/08/2019;Pack1;6
bbc4067df33a;30/08/2019;US;ANDROID;01/09/2019;Pack1;5
bbc4067df33a;30/08/2019;US;ANDROID;01/09/2019;Pack2;1
bbc4067df33a;30/08/2019;US;ANDROID;02/09/2019;Pack1;1
bbc4067df33a;30/08/2019;US;ANDROID;07/09/2019;Pack1;1
bbc4067df33a;30/08/2019;US;ANDROID;07/09/2019;Pack2;1
bbc4067df33a;30/08/2019;US;ANDROID;08/09/2019;Pack2;1
bbc4067df33a;30/08/2019;US;ANDROID;08/09/2019;Pack0;1
bbc4067df33a;30/08/2019;US;ANDROID;22/09/2019;Pack1;1
e6c1383ee125;08/09/2019;FR;ANDROID;08/09/2019;SpecialPack0;1
e6c1383ee125;08/09/2019;FR;ANDROID;08/09/2019;Pack0;1
e6c1383ee125;08/09/2019;FR;ANDROID;09/09/2019;SpecialPack0;2
e6c1383ee125;08/09/2019;FR;ANDROID;12/09/2019;Pack1;1
e6c1383ee125;08/09/2019;FR;ANDROID;24/09/2019;SpecialPack0;2
68646fa64862;01/09/2019;DE;ANDROID;01/09/2019;SpecialPack1;1
d1733a1bb9c9;05/09/2019;US;ANDROID;14/09/2019;SpecialPack1;1
d1733a1bb9c9;05/09/2019;US;ANDROID;15/09/2019;PiggyBank1;1
304445ef0653;06/09/2019;US;ANDROID;26/09/2019;PiggyBank1;1
304445ef0653;06/09/2019;US;ANDROID;19/10/2019;Pack0;1
5dea98f50b3c;12/09/2019;US;ANDROID;13/09/2019;SpecialPack0;1
4080a0adfa94;25/08/2019;FR;ANDROID;08/09/2019;Pack1;1
b6462c921937;09/09/2019;GB;ANDROID;13/09/2019;PiggyBank1;1
6d164f8394ec;06/09/2019;US;ANDROID;11/09/2019;SpecialPack1;1
6d164f8394ec;06/09/2019;US;ANDROID;18/09/2019;SpecialPack0;1
6d164f8394ec;06/09/2019;US;ANDROID;18/09/2019;SpecialPack2;1
6d164f8394ec;06/09/2019;US;ANDROID;19/09/2019;PiggyBank2;1
29e8fc2b21f5;05/09/2019;US;ANDROID;06/09/2019;SpecialPack0;1
5f271f651986;06/09/2019;US;ANDROID;08/09/2019;PiggyBank1;1
6153bf1180da;10/10/2019;DK;ANDROID;17/10/2019;PiggyBank2;1
6153bf1180da;10/10/2019;DK;ANDROID;19/10/2019;Pack2;1
6153bf1180da;10/10/2019;DK;ANDROID;19/10/2019;SpecialPack1;1
6153bf1180da;10/10/2019;DK;ANDROID;20/10/2019;Pack2;1
6153bf1180da;10/10/2019;DK;ANDROID;21/10/2019;PiggyBank2;1
6153bf1180da;10/10/2019;DK;ANDROID;22/10/2019;Pack2;1
6153bf1180da;10/10/2019;DK;ANDROID;24/10/2019;Pack2;1
7d92037c5687;11/09/2019;US;ANDROID;17/09/2019;Pack1;2
7d92037c5687;11/09/2019;US;ANDROID;19/09/2019;Pack1;2
7d92037c5687;11/09/2019;US;ANDROID;24/09/2019;Pack1;2
7d92037c5687;11/09/2019;US;ANDROID;13/10/2019;Pack1;1
7d92037c5687;11/09/2019;US;ANDROID;22/10/2019;Pack1;1
7d92037c5687;11/09/2019;US;ANDROID;24/10/2019;Pack1;1
335d6b82080f;02/09/2019;DE;ANDROID;27/09/2019;SpecialPack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;11/09/2019;PiggyBank2;1
eaaee59fb199;10/09/2019;IT;ANDROID;11/09/2019;SpecialPack1;1
eaaee59fb199;10/09/2019;IT;ANDROID;13/09/2019;SpecialPack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;14/09/2019;PiggyBank2;1
eaaee59fb199;10/09/2019;IT;ANDROID;14/09/2019;Pack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;15/09/2019;SpecialPack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;21/09/2019;SpecialPack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;22/09/2019;SpecialPack2;1
eaaee59fb199;10/09/2019;IT;ANDROID;26/09/2019;SpecialPack0;1
eaaee59fb199;10/09/2019;IT;ANDROID;26/09/2019;SpecialPack1;1
8d1268349237;19/10/2019;FR;ANDROID;23/10/2019;SpecialPack0;2
8d1268349237;19/10/2019;FR;ANDROID;23/10/2019;Pack1;1
8d1268349237;19/10/2019;FR;ANDROID;24/10/2019;Pack0;2
006b25e4a793;07/09/2019;FR;ANDROID;09/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;11/09/2019;PiggyBank2;1
006b25e4a793;07/09/2019;FR;ANDROID;12/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;14/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;15/09/2019;PiggyBank2;1
006b25e4a793;07/09/2019;FR;ANDROID;16/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;18/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;21/09/2019;PiggyBank2;1
006b25e4a793;07/09/2019;FR;ANDROID;21/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;22/09/2019;Pack6;2
006b25e4a793;07/09/2019;FR;ANDROID;25/09/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;02/10/2019;Pack6;1
006b25e4a793;07/09/2019;FR;ANDROID;02/10/2019;PiggyBank2;1
006b25e4a793;07/09/2019;FR;ANDROID;13/10/2019;Pack6;1
875c9f43b215;02/09/2019;FR;ANDROID;03/09/2019;Pack0;1
875c9f43b215;02/09/2019;FR;ANDROID;04/09/2019;Pack1;1
875c9f43b215;02/09/2019;FR;ANDROID;04/09/2019;PiggyBank2;1
57f2acd976e3;13/09/2019;CA;ANDROID;14/09/2019;Pack0;1
48b32b38495a;21/08/2019;DE;ANDROID;05/09/2019;Pack2;1
48b32b38495a;21/08/2019;DE;ANDROID;06/09/2019;PiggyBank1;1
74020fed1982;16/09/2019;US;ANDROID;22/09/2019;PiggyBank1;1
90ce4936c36b;27/09/2019;GB;ANDROID;28/09/2019;SpecialPack1;1
90ce4936c36b;27/09/2019;GB;ANDROID;29/09/2019;SpecialPack2;1
c21dadf51a47;30/09/2019;AU;ANDROID;30/09/2019;Pack1;2
c21dadf51a47;30/09/2019;AU;ANDROID;01/10/2019;Pack1;1
8015d9951a1a;14/08/2019;US;ANDROID;01/09/2019;PiggyBank2;1
df5e17850917;25/09/2019;US;ANDROID;26/09/2019;SpecialPack0;1
df5e17850917;25/09/2019;US;ANDROID;26/09/2019;Pack1;1
5916925ebb5d;18/09/2019;US;ANDROID;26/09/2019;Pack1;1
847af34d0710;19/10/2019;DE;ANDROID;21/10/2019;SpecialPack2;1
a06dd538efc1;02/09/2019;US;ANDROID;03/09/2019;PiggyBank1;1
d12005bf351b;03/10/2019;DE;ANDROID;07/10/2019;PiggyBank2;1
d12005bf351b;03/10/2019;DE;ANDROID;17/10/2019;SpecialPack1;1
84a20e2e0c8e;08/09/2019;US;ANDROID;12/09/2019;SpecialPack0;1
e17c37ebe08a;08/09/2019;AU;ANDROID;10/09/2019;PiggyBank2;1
aa2842438b2a;19/09/2019;GB;ANDROID;25/09/2019;Pack0;1
aa2842438b2a;19/09/2019;GB;ANDROID;30/09/2019;Pack0;1
180ea02c26af;17/09/2019;GB;ANDROID;18/09/2019;Pack0;1
180ea02c26af;17/09/2019;GB;ANDROID;30/09/2019;PiggyBank2;1
180ea02c26af;17/09/2019;GB;ANDROID;04/10/2019;SpecialPack0;1
dc507d7dd1e7;26/08/2019;US;ANDROID;07/09/2019;SpecialPack0;1
c2f20255b00e;04/09/2019;GB;ANDROID;04/09/2019;Pack1;1
c2f20255b00e;04/09/2019;GB;ANDROID;04/09/2019;Pack2;2
c2f20255b00e;04/09/2019;GB;ANDROID;05/09/2019;Pack2;1
c2f20255b00e;04/09/2019;GB;ANDROID;06/09/2019;Pack1;3
c2f20255b00e;04/09/2019;GB;ANDROID;07/09/2019;Pack1;3
0f903d368df9;19/10/2019;DE;ANDROID;21/10/2019;Pack1;5
ad4c2ae084d6;01/09/2019;US;IOS;02/09/2019;Pack0;1
ad4c2ae084d6;01/09/2019;US;IOS;02/09/2019;Pack1;1
ad4c2ae084d6;01/09/2019;US;IOS;02/09/2019;PiggyBank1;1
ad4c2ae084d6;01/09/2019;US;IOS;05/09/2019;SpecialPack0;1
ad4c2ae084d6;01/09/2019;US;IOS;06/09/2019;Pack1;1
1a6cddd88c47;31/08/2019;GB;ANDROID;11/09/2019;PiggyBank2;1
1a6cddd88c47;31/08/2019;GB;ANDROID;12/09/2019;SpecialPack0;1
1a6cddd88c47;31/08/2019;GB;ANDROID;14/09/2019;Pack1;1
92ab1d5c73e7;16/09/2019;US;ANDROID;17/09/2019;SpecialPack0;1
92ab1d5c73e7;16/09/2019;US;ANDROID;17/09/2019;PiggyBank1;1
217242c162eb;12/09/2019;US;ANDROID;14/09/2019;SpecialPack1;1
217242c162eb;12/09/2019;US;ANDROID;14/09/2019;SpecialPack2;1
e0a781cfdba8;09/10/2019;CA;ANDROID;17/10/2019;SpecialPack0;1
12a2db9a6bad;11/10/2019;US;ANDROID;13/10/2019;Pack1;1
12a2db9a6bad;11/10/2019;US;ANDROID;13/10/2019;PiggyBank2;1
12a2db9a6bad;11/10/2019;US;ANDROID;16/10/2019;SpecialPack0;1
12a2db9a6bad;11/10/2019;US;ANDROID;17/10/2019;Pack1;1
940ca3d78280;13/10/2019;US;ANDROID;18/10/2019;PiggyBank2;1
940ca3d78280;13/10/2019;US;ANDROID;19/10/2019;SpecialPack0;1
d14ab2a4ed1d;08/10/2019;US;ANDROID;13/10/2019;PiggyBank2;1
777c04c2a6db;24/09/2019;DE;ANDROID;03/10/2019;Pack1;1
777c04c2a6db;24/09/2019;DE;ANDROID;06/10/2019;Pack1;1
777c04c2a6db;24/09/2019;DE;ANDROID;11/10/2019;Pack1;1
f0772d7bef8e;16/10/2019;DK;ANDROID;16/10/2019;SpecialPack1;1
f0772d7bef8e;16/10/2019;DK;ANDROID;18/10/2019;PiggyBank2;1
f0772d7bef8e;16/10/2019;DK;ANDROID;18/10/2019;SpecialPack0;1
7e7bdb5c656b;09/09/2019;GB;IOS;14/09/2019;Pack1;2
7e7bdb5c656b;09/09/2019;GB;IOS;19/09/2019;Pack0;1
7e7bdb5c656b;09/09/2019;GB;IOS;16/10/2019;Pack1;1
7181eed14e29;07/09/2019;US;ANDROID;14/09/2019;SpecialPack0;1
45c15c7bb2cd;04/10/2019;US;ANDROID;04/10/2019;SpecialPack1;1
45c15c7bb2cd;04/10/2019;US;ANDROID;07/10/2019;SpecialPack0;1
2999bcda5573;20/09/2019;IT;IOS;25/09/2019;Pack1;2
2999bcda5573;20/09/2019;IT;IOS;04/10/2019;SpecialPack0;1
c64d33d756ee;15/09/2019;CH;ANDROID;15/09/2019;SpecialPack0;1
c64d33d756ee;15/09/2019;CH;ANDROID;16/09/2019;SpecialPack1;1
ea80a74e8e85;21/09/2019;SE;ANDROID;21/09/2019;Pack0;1
ea80a74e8e85;21/09/2019;SE;ANDROID;27/09/2019;Pack1;1
ea80a74e8e85;21/09/2019;SE;ANDROID;28/09/2019;Pack1;1
ea80a74e8e85;21/09/2019;SE;ANDROID;28/09/2019;Pack0;1
ea80a74e8e85;21/09/2019;SE;ANDROID;28/09/2019;SpecialPack0;1
ea80a74e8e85;21/09/2019;SE;ANDROID;29/09/2019;Pack1;1
ea80a74e8e85;21/09/2019;SE;ANDROID;01/10/2019;Pack1;1
ea80a74e8e85;21/09/2019;SE;ANDROID;02/10/2019;Pack1;1
f0c5f2da54db;18/09/2019;US;ANDROID;09/10/2019;SpecialPack0;1
1531a471888c;04/09/2019;US;ANDROID;04/09/2019;Pack1;3
1531a471888c;04/09/2019;US;ANDROID;06/09/2019;PiggyBank2;1
1531a471888c;04/09/2019;US;ANDROID;08/09/2019;Pack1;1
35ede1a8e2e2;28/08/2019;GB;ANDROID;02/09/2019;PiggyBank2;1
286a4f5be272;04/09/2019;AU;ANDROID;05/09/2019;SpecialPack1;1
286a4f5be272;04/09/2019;AU;ANDROID;09/09/2019;Pack1;1
9f3fee9450f2;09/09/2019;FR;ANDROID;18/10/2019;Pack1;1
98c9b17e1fa7;01/09/2019;US;ANDROID;07/09/2019;SpecialPack0;1
98c9b17e1fa7;01/09/2019;US;ANDROID;17/09/2019;Pack1;1
98c9b17e1fa7;01/09/2019;US;ANDROID;22/09/2019;Pack1;1
c08f7e873ed9;17/10/2019;DE;ANDROID;18/10/2019;Pack1;4
ec0f15c33a04;13/10/2019;GB;ANDROID;13/10/2019;SpecialPack0;1
596e4716799b;09/09/2019;US;ANDROID;12/09/2019;Pack1;1
596e4716799b;09/09/2019;US;ANDROID;12/09/2019;SpecialPack0;1
596e4716799b;09/09/2019;US;ANDROID;12/09/2019;PiggyBank1;1
596e4716799b;09/09/2019;US;ANDROID;17/09/2019;Pack1;1
596e4716799b;09/09/2019;US;ANDROID;17/09/2019;SpecialPack0;1
0d60a78d1a36;05/09/2019;US;ANDROID;14/09/2019;PiggyBank1;1
0d60a78d1a36;05/09/2019;US;ANDROID;22/09/2019;Pack1;1
f63566c6c602;23/09/2019;GB;ANDROID;02/10/2019;SpecialPack1;1
2d435a53af57;05/09/2019;US;ANDROID;06/09/2019;SpecialPack0;1
67733d43df94;28/09/2019;US;ANDROID;01/10/2019;Pack1;1
67733d43df94;28/09/2019;US;ANDROID;10/10/2019;Pack1;2
2d034399b91b;19/08/2019;DE;ANDROID;16/09/2019;Pack1;1
772e87485990;01/09/2019;US;ANDROID;01/09/2019;SpecialPack1;1
772e87485990;01/09/2019;US;ANDROID;02/09/2019;SpecialPack0;1
772e87485990;01/09/2019;US;ANDROID;02/09/2019;Pack1;1
772e87485990;01/09/2019;US;ANDROID;02/09/2019;SpecialPack2;1
beed9b88f3b9;20/09/2019;DK;ANDROID;23/09/2019;SpecialPack0;1
beed9b88f3b9;20/09/2019;DK;ANDROID;27/09/2019;SpecialPack2;1
beed9b88f3b9;20/09/2019;DK;ANDROID;27/09/2019;SpecialPack1;1
8553b435aecf;10/09/2019;US;ANDROID;11/09/2019;Pack1;1
8553b435aecf;10/09/2019;US;ANDROID;11/09/2019;SpecialPack0;2
8553b435aecf;10/09/2019;US;ANDROID;12/09/2019;Pack1;1
8553b435aecf;10/09/2019;US;ANDROID;01/10/2019;Pack1;2
8553b435aecf;10/09/2019;US;ANDROID;02/10/2019;Pack1;1
8553b435aecf;10/09/2019;US;ANDROID;05/10/2019;Pack1;1
8553b435aecf;10/09/2019;US;ANDROID;06/10/2019;Pack1;1
07a9033b6641;01/09/2019;FR;ANDROID;01/09/2019;PiggyBank1;1
07a9033b6641;01/09/2019;FR;ANDROID;01/09/2019;SpecialPack0;1
07a9033b6641;01/09/2019;FR;ANDROID;01/09/2019;Pack1;3
f87470457c1a;30/08/2019;FR;ANDROID;11/09/2019;Pack1;1
c6e65f98fb55;15/09/2019;US;ANDROID;15/09/2019;Pack1;4
c6e65f98fb55;15/09/2019;US;ANDROID;15/09/2019;Pack0;1
c6e65f98fb55;15/09/2019;US;ANDROID;16/09/2019;Pack1;1
c6e65f98fb55;15/09/2019;US;ANDROID;18/09/2019;Pack1;1
c6e65f98fb55;15/09/2019;US;ANDROID;22/09/2019;Pack1;1
b584670fdabb;02/09/2019;IT;ANDROID;03/09/2019;Pack1;1
b584670fdabb;02/09/2019;IT;ANDROID;03/09/2019;SpecialPack0;1
b584670fdabb;02/09/2019;IT;ANDROID;03/09/2019;Pack0;2
b584670fdabb;02/09/2019;IT;ANDROID;03/09/2019;Pack2;1
b584670fdabb;02/09/2019;IT;ANDROID;04/09/2019;Pack0;1
92c61c0aeac2;23/09/2019;US;ANDROID;03/10/2019;PiggyBank2;1
796665e2d67e;20/10/2019;DE;ANDROID;21/10/2019;Pack0;1
62cd49378c76;25/08/2019;GB;ANDROID;05/09/2019;Pack1;1
86675942532;06/09/2019;AU;ANDROID;06/09/2019;SpecialPack0;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;10/09/2019;SpecialPack0;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;10/09/2019;PiggyBank1;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;11/09/2019;SpecialPack0;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;12/09/2019;SpecialPack1;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;12/09/2019;Pack1;2
a6a7cd0a97d6;10/09/2019;US;ANDROID;14/09/2019;SpecialPack1;1
a6a7cd0a97d6;10/09/2019;US;ANDROID;14/09/2019;PiggyBank1;1
8ae28b852ece;02/09/2019;US;ANDROID;03/09/2019;PiggyBank2;1
8ae28b852ece;02/09/2019;US;ANDROID;04/09/2019;SpecialPack0;1
8223fe16287c;30/08/2019;US;ANDROID;31/08/2019;SpecialPack1;1
8223fe16287c;30/08/2019;US;ANDROID;31/08/2019;PiggyBank2;1
03a845330432;01/10/2019;FR;ANDROID;03/10/2019;SpecialPack0;4
03a845330432;01/10/2019;FR;ANDROID;03/10/2019;Pack0;1
03a845330432;01/10/2019;FR;ANDROID;03/10/2019;Pack1;1
03a845330432;01/10/2019;FR;ANDROID;05/10/2019;Pack1;1
fad0456d19cf;27/09/2019;DE;IOS;28/09/2019;PiggyBank1;1
3f742973e2fd;24/09/2019;GB;ANDROID;01/10/2019;Pack1;1
6d318ff63e93;19/09/2019;US;ANDROID;21/09/2019;Pack2;1
6d318ff63e93;19/09/2019;US;ANDROID;21/09/2019;PiggyBank1;1
6d318ff63e93;19/09/2019;US;ANDROID;29/09/2019;Pack1;1
6d318ff63e93;19/09/2019;US;ANDROID;10/10/2019;Pack1;1
dfee65dde812;28/08/2019;IT;IOS;29/08/2019;PiggyBank2;1
dfee65dde812;28/08/2019;IT;IOS;02/09/2019;SpecialPack0;1
768e1f0768cf;16/09/2019;IT;ANDROID;16/09/2019;SpecialPack0;1
cdcafd598b82;21/08/2019;US;ANDROID;24/08/2019;PiggyBank1;1
0042eff1c563;09/10/2019;GB;ANDROID;14/10/2019;Pack1;1
0042eff1c563;09/10/2019;GB;ANDROID;15/10/2019;Pack1;2
0042eff1c563;09/10/2019;GB;ANDROID;17/10/2019;Pack1;2
02474adf62db;12/09/2019;DE;ANDROID;21/09/2019;SpecialPack0;1
95ed87f344c1;18/10/2019;US;ANDROID;19/10/2019;Pack0;1
58cdd76d7054;05/09/2019;US;ANDROID;06/09/2019;Pack1;2
58cdd76d7054;05/09/2019;US;ANDROID;07/09/2019;PiggyBank1;1
58cdd76d7054;05/09/2019;US;ANDROID;07/09/2019;Pack1;2
58cdd76d7054;05/09/2019;US;ANDROID;08/09/2019;Pack1;4
58cdd76d7054;05/09/2019;US;ANDROID;09/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;15/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;16/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;17/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;18/09/2019;PiggyBank1;1
58cdd76d7054;05/09/2019;US;ANDROID;18/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;19/09/2019;Pack1;4
58cdd76d7054;05/09/2019;US;ANDROID;19/09/2019;PiggyBank1;1
58cdd76d7054;05/09/2019;US;ANDROID;27/09/2019;Pack1;2
58cdd76d7054;05/09/2019;US;ANDROID;28/09/2019;Pack1;1
58cdd76d7054;05/09/2019;US;ANDROID;29/09/2019;PiggyBank1;1
4acece942139;23/09/2019;US;ANDROID;20/10/2019;Pack1;1
acdefc0effc1;28/09/2019;GB;ANDROID;11/10/2019;SpecialPack0;1
2b4903335943;31/08/2019;DE;ANDROID;21/09/2019;Pack1;1
f5ed0cc24bb2;25/09/2019;GB;ANDROID;29/09/2019;PiggyBank2;1
e8bf01440ac2;01/09/2019;DE;ANDROID;20/09/2019;Pack1;1
8f806db6fd8f;18/09/2019;SE;ANDROID;24/09/2019;SpecialPack0;1
8f806db6fd8f;18/09/2019;SE;ANDROID;11/10/2019;Pack1;1
8f806db6fd8f;18/09/2019;SE;ANDROID;15/10/2019;Pack1;1
8f806db6fd8f;18/09/2019;SE;ANDROID;19/10/2019;Pack1;1
8f806db6fd8f;18/09/2019;SE;ANDROID;23/10/2019;Pack1;3
a0a11c9987c4;13/08/2019;GB;ANDROID;14/08/2019;Pack1;1
5b183992a674;04/10/2019;DE;ANDROID;05/10/2019;Pack1;1
00007403c5e5;11/09/2019;DE;ANDROID;19/09/2019;PiggyBank2;1
e1d009172af0;23/09/2019;US;ANDROID;16/10/2019;Pack1;1
e1d009172af0;23/09/2019;US;ANDROID;17/10/2019;Pack1;2
e461da2b4a55;05/09/2019;US;ANDROID;07/09/2019;Pack1;2
e461da2b4a55;05/09/2019;US;ANDROID;13/09/2019;Pack1;1
e461da2b4a55;05/09/2019;US;ANDROID;23/09/2019;Pack1;6
e461da2b4a55;05/09/2019;US;ANDROID;26/09/2019;Pack0;1
e461da2b4a55;05/09/2019;US;ANDROID;26/09/2019;Pack1;1
e461da2b4a55;05/09/2019;US;ANDROID;03/10/2019;Pack1;3
e461da2b4a55;05/09/2019;US;ANDROID;07/10/2019;Pack1;1
7ef242a79f6e;12/09/2019;US;ANDROID;12/09/2019;Pack3;1
7ef242a79f6e;12/09/2019;US;ANDROID;12/09/2019;Pack1;1
7ef242a79f6e;12/09/2019;US;ANDROID;13/09/2019;PiggyBank2;1
7ef242a79f6e;12/09/2019;US;ANDROID;13/09/2019;Pack1;3
7ef242a79f6e;12/09/2019;US;ANDROID;13/09/2019;Pack2;1
7ef242a79f6e;12/09/2019;US;ANDROID;14/09/2019;Pack1;4
7ef242a79f6e;12/09/2019;US;ANDROID;15/09/2019;Pack1;2
7ef242a79f6e;12/09/2019;US;ANDROID;17/09/2019;SpecialPack0;1
7ef242a79f6e;12/09/2019;US;ANDROID;18/09/2019;Pack1;1
5,08836E+11;26/09/2019;US;ANDROID;28/09/2019;Pack1;2
cf95e12fc536;04/09/2019;FR;ANDROID;04/09/2019;SpecialPack1;1
cf95e12fc536;04/09/2019;FR;ANDROID;05/09/2019;Pack2;2
cf95e12fc536;04/09/2019;FR;ANDROID;05/09/2019;Pack1;2
cf95e12fc536;04/09/2019;FR;ANDROID;07/09/2019;Pack2;1
